Marital status,Application order,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (enrolled),Curricular units 1st sem (approved),Curricular units 1st sem (pass rate),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (approved),Curricular units 2nd sem (pass rate),Curricular units 2nd sem (grade),Target
1,5,1,1,116.0,19,38,119.5,1,0,0,0,0,0,18,0,6,0,0.0,0.0,6,0,0.0,0.0,0
1,1,1,1,163.0,3,4,175.6,1,0,0,1,0,0,18,0,0,0,0.0,0.0,0,0,0.0,0.0,1
1,2,1,1,122.0,19,19,116.1,1,0,0,1,0,1,19,0,5,5,1.0,11.2,5,3,0.6,11.0,1
1,2,1,1,136.0,1,3,126.6,1,0,0,1,0,0,18,0,6,6,1.0,16.5,6,6,1.0,17.428571428571427,0
1,1,1,1,142.0,3,19,130.8,1,0,0,1,0,0,18,0,5,3,0.6,13.666666666666666,5,5,1.0,12.0,1
1,6,1,1,139.0,37,37,133.5,1,0,0,1,0,1,18,0,8,7,0.875,15.228571428571428,8,7,0.875,15.228571428571428,1
1,1,1,42,140.0,37,37,136.9,1,0,0,1,0,0,21,0,9,9,1.0,12.77777777777778,9,9,1.0,13.22222222222222,1
1,1,1,1,165.0,19,37,142.3,0,0,0,1,0,1,18,0,8,7,0.875,14.428571428571429,8,7,0.875,14.428571428571429,1
1,3,1,1,122.0,1,38,114.3,1,0,0,1,0,0,18,0,6,6,1.0,13.875,6,6,1.0,13.714285714285714,1
1,2,1,1,135.0,19,19,122.9,1,0,0,1,0,0,18,0,7,7,1.0,13.128,8,6,0.75,13.193333333333332,1
1,1,1,1,128.0,19,1,117.2,1,0,0,1,0,0,20,0,7,6,0.8571428571428571,11.605,8,7,0.875,12.4125,1
1,1,1,1,139.0,1,38,152.0,0,0,0,1,0,1,18,0,5,5,1.0,14.6,5,5,1.0,12.0,1
1,2,1,1,125.0,19,1,122.2,1,0,0,1,0,0,18,0,6,0,0.0,0.0,6,0,0.0,0.0,0
1,2,1,1,102.0,37,38,101.7,1,0,0,1,0,1,20,0,5,5,1.0,11.8,5,5,1.0,11.6,1
1,1,1,1,116.0,19,19,119.9,1,0,0,1,0,0,20,0,6,6,1.0,12.333333333333334,6,6,1.0,12.333333333333334,1
1,1,1,1,138.0,37,1,123.7,1,0,1,1,0,1,19,0,5,4,0.8,11.0,5,0,0.0,0.0,0
1,1,1,1,135.0,3,1,121.8,0,0,0,1,0,1,19,0,11,11,1.0,13.181818181818182,11,11,1.0,12.909090909090908,1
1,4,1,1,110.0,19,37,106.1,1,1,1,0,0,1,18,0,6,1,0.16666666666666666,11.0,6,0,0.0,0.0,0
1,3,1,1,132.0,1,1,124.3,1,0,1,1,0,1,19,0,6,6,1.0,11.833333333333334,6,6,1.0,12.285714285714286,1
1,2,1,1,126.0,1,38,124.3,1,0,0,1,0,1,20,0,8,8,1.0,12.98125,8,8,1.0,12.98125,1
1,1,1,39,117.4,19,1,117.4,1,0,0,1,0,0,21,0,7,6,0.8571428571428571,11.333333333333334,5,5,1.0,11.2,1
1,2,1,1,120.0,41,3,112.7,0,0,0,1,0,0,21,0,8,6,0.75,11.68,8,6,0.75,11.68,1
1,1,1,1,116.0,38,38,123.7,0,0,0,1,0,0,20,0,6,6,1.0,14.5,6,6,1.0,13.5,1
1,2,1,1,111.0,38,38,105.8,1,0,0,1,0,0,19,0,7,7,1.0,13.142857142857142,7,7,1.0,12.857142857142858,1
1,3,1,1,128.0,1,19,124.2,0,0,0,0,0,0,21,0,5,2,0.4,11.5,5,2,0.4,10.5,0
1,1,1,1,123.0,30,19,122.3,0,0,0,1,0,0,18,0,5,5,1.0,14.2,5,5,1.0,11.8,1
1,5,1,1,131.0,19,37,123.7,0,0,0,1,0,1,19,0,6,5,0.8333333333333334,11.666666666666666,6,5,0.8333333333333334,12.2,1
1,2,1,1,135.0,19,19,129.8,1,0,0,1,0,0,18,0,7,7,1.0,13.175,8,8,1.0,14.875,1
1,4,1,1,136.0,1,1,123.8,1,0,0,1,0,1,19,0,8,7,0.875,13.314285714285717,8,7,0.875,13.314285714285717,1
1,2,1,1,132.0,1,19,126.4,1,0,0,1,0,1,18,0,5,3,0.6,10.6,5,3,0.6,10.5,1
1,1,1,1,120.0,19,37,115.1,0,0,0,1,0,1,18,0,6,4,0.6666666666666666,12.0,6,4,0.6666666666666666,10.75,1
1,1,1,1,144.0,37,37,138.4,0,0,0,1,0,0,18,0,6,6,1.0,13.428571428571429,6,6,1.0,14.142857142857142,1
1,1,1,1,129.0,1,37,118.2,1,0,0,1,0,1,18,0,5,4,0.8,13.25,5,5,1.0,15.571428571428571,1
1,1,1,1,136.0,38,19,121.7,1,0,0,1,0,0,18,0,6,2,0.3333333333333333,13.0,6,0,0.0,0.0,0
1,3,1,1,125.0,1,38,118.0,0,0,0,1,0,1,18,0,6,6,1.0,14.333333333333334,6,6,1.0,14.0,1
1,1,1,1,125.0,1,38,119.8,0,0,0,1,0,0,18,0,6,0,0.0,0.0,6,0,0.0,0.0,0
1,1,1,1,154.0,1,3,164.9,0,0,0,1,0,0,18,0,6,6,1.0,14.0,6,6,1.0,13.166666666666666,1
1,1,1,1,100.0,1,38,100.0,1,0,0,1,0,1,20,0,2,2,1.0,12.0,6,6,1.0,12.833333333333334,1
1,1,1,1,124.0,3,1,121.6,0,0,0,1,0,0,18,0,6,5,0.8333333333333334,12.333333333333334,6,5,0.8333333333333334,10.6,1
1,4,1,1,126.0,1,19,120.4,1,0,0,1,0,0,18,0,6,5,0.8333333333333334,11.8,6,5,0.8333333333333334,10.4,1
1,6,1,1,124.0,37,37,117.8,0,0,0,1,0,1,20,0,8,7,0.875,12.791428571428572,8,7,0.875,12.791428571428572,1
4,1,1,1,150.0,37,37,110.0,0,0,0,1,0,0,40,0,8,8,1.0,11.625,7,5,0.7142857142857143,11.2,1
1,6,1,1,133.0,38,38,128.8,1,0,0,1,0,1,18,0,7,6,0.8571428571428571,11.994444444444444,8,7,0.875,12.43142857142857,1
1,5,1,1,126.0,19,19,116.6,1,0,0,1,0,0,19,0,6,5,0.8333333333333334,11.6,6,5,0.8333333333333334,12.2,1
1,1,0,40,120.0,1,19,120.0,0,0,0,1,0,0,24,0,5,0,0.0,0.0,5,0,0.0,0.0,0
1,3,1,1,175.0,3,38,157.5,1,0,0,1,0,0,19,0,6,6,1.0,13.166666666666666,6,6,1.0,13.166666666666666,0
1,6,1,1,141.0,2,1,136.3,1,0,0,1,0,0,19,0,8,7,0.875,14.1,8,7,0.875,14.1,1
1,1,1,1,133.0,1,19,121.5,1,0,0,1,0,1,20,0,7,6,0.8571428571428571,12.396666666666668,8,7,0.875,12.94285714285714,1
1,1,1,1,143.0,38,38,133.9,0,0,0,1,0,0,18,0,7,7,1.0,15.014285714285714,8,8,1.0,16.0875,1
1,1,1,1,141.0,1,38,136.8,1,0,0,1,0,1,18,0,0,0,0.0,0.0,0,0,0.0,0.0,1
1,2,1,1,134.0,19,37,133.5,1,0,0,1,0,0,19,0,7,7,1.0,14.05,8,8,1.0,15.1,1
1,3,1,1,138.0,3,3,130.0,1,0,0,1,0,0,18,0,7,7,1.0,14.85,8,8,1.0,15.2,0
1,1,1,39,140.0,3,3,140.0,1,0,0,1,0,0,19,0,6,6,1.0,13.0,6,5,0.8333333333333334,13.0,1
1,2,1,1,142.0,37,37,132.7,1,0,0,1,0,1,19,0,7,7,1.0,14.7875,8,8,1.0,15.8625,1
1,1,1,1,118.0,19,19,117.8,0,0,0,1,0,1,19,0,7,7,1.0,13.7,8,7,0.875,14.671428571428574,1
1,2,1,1,131.0,1,37,126.1,1,0,0,1,0,1,19,0,7,7,1.0,12.495714285714286,8,7,0.875,12.242857142857144,0
1,1,1,1,130.0,1,38,120.0,0,0,0,1,0,0,19,0,7,6,0.8571428571428571,14.566666666666668,7,6,0.8571428571428571,14.566666666666668,1
1,1,1,12,133.1,1,19,100.0,1,0,1,0,0,0,25,0,5,5,1.0,11.2,5,4,0.8,11.25,0
1,1,1,1,130.0,19,19,116.8,0,0,0,1,0,0,20,0,8,7,0.875,12.685714285714283,8,7,0.875,12.685714285714283,1
1,1,1,42,130.0,1,19,128.3,0,0,1,0,0,0,23,0,9,7,0.7777777777777778,13.571428571428571,9,4,0.4444444444444444,13.25,0
1,1,1,1,133.1,19,19,117.0,0,0,0,1,0,0,20,0,6,0,0.0,0.0,6,0,0.0,0.0,0
1,1,0,1,130.0,37,11,131.5,0,0,0,1,0,0,27,0,6,5,0.8333333333333334,11.0,6,6,1.0,11.166666666666666,1
1,1,1,1,149.0,19,1,134.8,0,0,0,1,0,0,18,0,8,8,1.0,14.445,8,8,1.0,14.445,1
1,1,1,1,163.0,19,1,146.6,1,0,1,1,0,0,18,0,6,5,0.8333333333333334,13.6,6,4,0.6666666666666666,11.75,1
1,1,0,40,130.0,19,1,130.0,1,0,1,0,0,0,23,0,12,11,0.9166666666666666,14.0,10,8,0.8,14.625,0
1,6,1,1,145.0,38,37,127.5,1,0,0,1,0,1,19,0,7,6,0.8571428571428571,13.416666666666666,7,6,0.8571428571428571,13.416666666666666,1
1,1,1,1,130.0,37,38,123.0,0,0,0,1,0,0,18,0,5,5,1.0,12.333333333333334,5,5,1.0,11.4,1
1,1,1,1,128.0,1,19,100.0,1,0,0,1,0,0,20,0,7,7,1.0,13.1,8,8,1.0,14.8125,1
1,2,1,1,111.0,19,19,114.2,1,0,0,1,0,0,18,0,6,4,0.6666666666666666,13.2,6,5,0.8333333333333334,12.8,1
1,1,1,1,140.0,1,1,123.5,1,0,0,1,0,1,19,0,8,8,1.0,14.75,8,8,1.0,14.75,1
1,1,1,39,140.0,19,19,144.3,1,0,0,1,0,1,19,0,6,6,1.0,13.142857142857142,6,6,1.0,14.333333333333334,1
1,1,1,1,145.0,38,37,142.2,0,0,0,1,0,0,19,0,6,4,0.6666666666666666,12.5,6,5,0.8333333333333334,12.5,1
1,1,1,1,151.0,3,3,161.9,0,0,0,1,0,0,18,0,5,4,0.8,13.75,5,5,1.0,14.857142857142858,1
1,1,1,1,132.0,37,37,135.9,0,0,0,1,0,0,18,0,6,5,0.8333333333333334,12.4,6,6,1.0,13.0,1
1,2,1,1,116.0,19,19,110.1,1,0,0,1,0,0,18,0,6,6,1.0,13.333333333333334,6,6,1.0,12.0,1
1,1,1,1,120.0,19,38,122.5,0,0,0,0,0,0,28,0,11,11,1.0,11.727272727272728,8,8,1.0,12.0,0
1,1,1,1,158.0,37,37,138.1,1,0,0,1,0,0,19,0,6,4,0.6666666666666666,12.5,6,1,0.16666666666666666,14.0,0
1,1,1,1,116.0,3,1,117.3,1,0,1,1,0,0,20,0,0,0,0.0,0.0,0,0,0.0,0.0,0
1,2,1,1,112.0,1,37,106.8,1,0,0,1,0,1,19,0,7,6,0.8571428571428571,13.533333333333331,8,7,0.875,13.614285714285714,1
1,1,1,1,126.0,1,19,120.1,0,1,0,1,0,1,20,0,6,6,1.0,13.166666666666666,6,6,1.0,12.666666666666666,1
1,2,1,1,120.0,19,19,116.5,1,0,0,1,0,1,19,0,6,5,0.8333333333333334,13.2,6,5,0.8333333333333334,11.0,1
1,1,1,1,117.0,5,1,120.0,1,0,0,1,0,0,21,0,6,5,0.8333333333333334,12.2,6,4,0.6666666666666666,12.6,1
1,1,1,1,153.0,1,19,139.7,1,0,0,1,0,1,19,0,7,7,1.0,13.428571428571429,7,7,1.0,14.857142857142858,1
1,2,1,1,124.0,19,1,123.7,1,0,0,1,0,1,18,0,6,6,1.0,12.714285714285714,6,6,1.0,12.625,1
1,2,1,1,127.0,3,1,116.5,0,0,0,1,0,0,19,0,6,0,0.0,0.0,6,0,0.0,0.0,0
1,1,1,1,126.0,12,38,122.2,0,0,0,1,0,1,19,0,6,6,1.0,13.666666666666666,6,6,1.0,13.666666666666666,1
1,1,1,1,133.1,38,19,146.0,0,0,1,1,0,0,20,0,6,5,0.8333333333333334,11.0,6,6,1.0,13.166666666666666,1
1,2,1,1,114.0,1,1,108.8,1,0,0,1,0,0,18,0,7,5,0.7142857142857143,11.4,7,6,0.8571428571428571,13.333333333333334,1
1,1,1,1,133.0,19,19,133.0,0,0,0,1,0,0,18,0,0,0,0.0,0.0,0,0,0.0,0.0,1
1,1,1,1,130.0,1,1,123.8,0,0,0,1,0,0,18,0,5,4,0.8,12.0,5,5,1.0,12.0,1
1,3,1,1,127.0,19,19,120.0,0,0,0,1,0,0,18,0,6,0,0.0,0.0,6,0,0.0,0.0,0
1,3,1,1,143.0,37,38,126.9,1,0,0,1,0,0,18,0,6,5,0.8333333333333334,11.0,6,6,1.0,11.666666666666666,1
1,4,1,1,130.0,19,19,121.3,1,0,0,1,0,0,20,0,6,5,0.8333333333333334,12.0,6,6,1.0,11.571428571428571,0
1,3,1,1,136.0,19,1,129.0,1,0,0,1,0,1,19,0,7,7,1.0,13.308571428571428,8,8,1.0,12.55,1
1,1,1,1,125.0,37,37,114.9,1,0,1,0,0,0,21,0,6,3,0.5,13.666666666666666,6,3,0.5,10.666666666666666,0
1,1,1,3,110.0,12,3,106.5,1,0,1,0,0,0,20,0,6,0,0.0,0.0,6,0,0.0,0.0,0
1,1,1,1,130.0,37,38,133.9,1,0,0,1,0,0,18,0,6,5,0.8333333333333334,12.2,6,4,0.6666666666666666,11.25,1
1,1,1,1,135.0,1,4,124.9,0,0,0,1,0,1,20,0,6,6,1.0,12.666666666666666,6,6,1.0,12.833333333333334,1
1,2,1,1,133.0,19,37,128.5,1,0,0,1,0,1,19,0,8,8,1.0,14.07125,8,8,1.0,14.07125,1
1,1,1,6,122.0,19,19,126.2,1,0,0,1,0,0,22,0,5,4,0.8,14.25,5,5,1.0,13.2,0
1,1,1,1,122.0,19,19,121.7,1,0,0,0,0,0,22,0,6,0,0.0,0.0,2,0,0.0,0.0,0
1,2,1,1,121.0,38,38,120.0,1,0,0,1,0,0,18,0,6,3,0.5,12.0,6,4,0.6666666666666666,10.25,1
1,1,1,1,123.0,3,19,113.2,0,0,0,1,0,0,21,0,10,6,0.6,11.166666666666666,10,7,0.7,10.571428571428571,1
1,1,1,1,128.0,19,19,120.3,1,0,0,1,0,0,19,0,6,2,0.3333333333333333,13.0,6,5,0.8333333333333334,11.6,1
1,4,1,1,139.0,37,38,127.8,1,0,0,1,0,0,19,0,0,0,0.0,0.0,0,0,0.0,0.0,0
1,2,1,1,124.0,34,34,123.3,1,0,0,1,0,1,20,0,8,7,0.875,14.901428571428571,8,7,0.875,14.901428571428571,0
1,3,1,1,135.0,38,19,126.3,1,0,1,1,0,1,18,0,7,7,1.0,12.65,8,8,1.0,12.445555555555554,1
1,1,0,42,110.0,19,37,128.2,0,0,0,0,0,0,22,0,12,7,0.5833333333333334,11.0,5,5,1.0,10.6,0
1,4,1,1,138.0,19,36,134.9,1,0,0,1,0,0,20,0,5,4,0.8,12.4,5,5,1.0,12.666666666666666,1
1,1,1,39,140.0,38,38,140.0,0,0,0,1,0,0,19,0,6,6,1.0,12.0,6,6,1.0,12.666666666666666,1
1,5,1,1,126.0,1,19,115.5,1,0,0,1,0,1,19,0,7,7,1.0,12.135714285714286,8,7,0.875,13.328571428571427,1
1,2,1,1,113.0,38,19,106.7,1,0,0,1,0,1,20,0,7,5,0.7142857142857143,12.62,7,6,0.8571428571428571,12.5,1
1,1,0,1,120.0,38,38,140.0,0,0,0,1,0,0,25,0,5,3,0.6,10.666666666666666,5,3,0.6,11.333333333333334,1
1,1,1,1,145.0,19,19,136.6,0,0,0,1,0,1,19,0,7,6,0.8571428571428571,13.766666666666666,8,7,0.875,14.051428571428572,1
1,1,1,1,124.0,38,37,119.3,1,0,0,1,0,0,19,0,8,8,1.0,13.11625,8,8,1.0,13.11625,1
1,1,1,1,160.0,3,38,152.0,1,0,0,0,0,0,19,0,5,0,0.0,0.0,6,0,0.0,0.0,0
1,1,1,1,138.0,38,19,144.3,0,0,0,1,0,0,20,0,7,6,0.8571428571428571,12.7,8,7,0.875,13.571428571428571,1
1,2,1,1,130.0,37,37,159.0,1,0,0,1,0,0,25,0,7,7,1.0,11.857142857142858,8,5,0.625,11.7,1
1,1,1,1,127.0,19,38,129.5,1,0,0,1,0,1,20,0,7,6,0.8571428571428571,12.333333333333334,7,6,0.8571428571428571,12.333333333333334,1
1,1,1,1,170.0,38,19,140.0,1,0,0,1,0,0,24,0,6,4,0.6666666666666666,15.75,6,5,0.8333333333333334,16.4,1
1,3,1,1,111.0,1,1,105.4,0,0,0,1,0,0,20,0,5,5,1.0,13.333333333333334,5,5,1.0,13.2,1
1,1,1,1,100.0,1,19,136.0,1,0,0,1,0,0,21,0,7,7,1.0,14.355555555555554,8,8,1.0,13.49375,1
1,1,1,39,160.0,37,38,160.0,0,0,1,1,0,1,19,0,6,6,1.0,13.0,6,5,0.8333333333333334,13.0,1
1,1,1,1,152.0,38,37,139.1,0,0,0,1,0,1,19,0,6,6,1.0,12.833333333333334,6,6,1.0,13.5,1
1,2,1,1,144.0,37,38,126.9,0,0,0,1,0,1,21,0,5,5,1.0,13.2,5,4,0.8,13.0,1
1,1,1,3,133.8,3,37,184.0,0,0,0,1,0,0,28,0,7,7,1.0,17.005555555555556,8,8,1.0,16.582222222222224,1
1,1,1,1,125.0,37,38,125.0,1,0,1,0,0,1,19,0,6,5,0.8333333333333334,10.6,6,5,0.8333333333333334,11.0,1
1,1,1,1,150.0,37,37,138.5,0,0,0,1,0,1,18,0,5,5,1.0,14.0,5,5,1.0,13.6,1
5,5,1,1,143.0,37,38,133.5,1,0,0,1,0,1,18,0,8,7,0.875,12.114285714285714,8,7,0.875,12.114285714285714,1
1,3,1,1,145.0,19,37,141.5,1,0,0,1,0,1,18,0,8,8,1.0,13.05875,8,8,1.0,13.05875,1
1,1,1,1,120.0,1,2,130.0,1,0,0,1,0,0,22,0,8,7,0.875,13.285714285714286,8,7,0.875,13.285714285714286,1
1,1,1,1,138.0,37,37,131.0,1,0,0,1,0,0,19,0,5,4,0.8,11.0,5,3,0.6,10.666666666666666,1
1,1,1,1,145.0,19,1,145.0,0,0,0,1,0,1,18,0,7,7,1.0,14.071428571428571,8,8,1.0,15.1625,1
1,1,1,1,122.0,37,37,114.3,0,0,0,0,0,0,20,0,6,0,0.0,0.0,6,0,0.0,0.0,0
1,1,1,39,110.0,37,37,108.3,0,0,0,0,0,0,26,0,9,4,0.4444444444444444,11.25,10,3,0.3,11.0,0
1,3,1,1,136.0,37,38,125.2,1,0,0,1,0,1,18,0,6,6,1.0,14.0,6,6,1.0,13.625,1
1,1,1,1,145.0,1,38,131.7,1,0,0,1,0,1,21,0,6,6,1.0,12.166666666666666,6,3,0.5,11.666666666666666,0
1,4,1,1,141.0,38,37,126.3,1,0,0,1,0,0,18,0,8,7,0.875,13.297142857142855,8,7,0.875,13.297142857142855,1
1,1,1,1,149.0,19,19,147.6,1,0,0,1,0,0,20,0,6,6,1.0,13.923076923076923,6,6,1.0,14.25,1
1,6,1,1,130.0,38,19,125.1,1,0,0,1,0,0,18,0,7,7,1.0,13.37,8,7,0.875,12.833333333333334,1
1,6,1,1,121.0,19,38,123.8,0,0,0,1,0,1,19,0,5,5,1.0,12.4,5,3,0.6,11.0,1
1,1,1,1,128.0,1,1,130.8,1,0,0,1,0,0,20,0,5,4,0.8,15.0,5,4,0.8,13.75,0
1,1,1,1,152.0,19,19,154.1,0,0,1,1,0,1,18,0,6,6,1.0,13.333333333333334,6,6,1.0,12.571428571428571,1
1,2,1,1,132.0,37,37,122.6,1,0,0,1,0,1,20,0,5,3,0.6,12.0,5,4,0.8,12.625,1
1,2,0,1,107.0,19,11,103.5,1,0,0,1,0,0,22,0,6,5,0.8333333333333334,13.4,6,5,0.8333333333333334,12.2,1
1,1,1,1,131.0,19,38,132.8,1,0,0,1,0,0,18,0,0,0,0.0,0.0,0,0,0.0,0.0,1
1,1,0,1,141.0,19,38,100.0,0,0,0,1,0,0,21,0,5,4,0.8,11.5,5,5,1.0,11.4,1
1,2,1,1,120.0,1,1,115.8,0,0,0,1,0,0,18,0,7,6,0.8571428571428571,12.0,7,6,0.8571428571428571,12.166666666666666,1
1,1,1,1,148.0,19,19,133.8,0,0,0,1,0,0,18,0,8,7,0.875,13.485714285714284,8,7,0.875,13.485714285714284,1
1,1,1,1,130.0,12,19,118.5,0,1,0,1,0,1,18,0,6,6,1.0,12.0,6,6,1.0,11.285714285714286,1
1,1,1,1,145.0,37,37,150.3,1,0,0,1,0,0,19,0,0,0,0.0,0.0,0,0,0.0,0.0,0
1,3,1,1,112.0,1,19,107.8,1,0,0,1,0,0,19,0,5,3,0.6,10.333333333333334,5,3,0.6,14.428571428571429,1
1,1,1,1,138.0,38,1,127.5,1,0,0,1,0,0,19,0,7,5,0.7142857142857143,12.94,7,5,0.7142857142857143,13.76,1
1,3,1,1,135.0,1,37,120.5,1,0,0,1,0,0,19,0,8,7,0.875,13.258571428571427,8,7,0.875,13.258571428571427,1
1,1,1,1,118.0,1,2,117.3,1,0,0,1,0,0,19,0,5,4,0.8,12.25,5,4,0.8,12.0,1
1,1,1,1,123.0,38,37,120.6,1,0,0,0,0,0,19,0,6,3,0.5,11.666666666666666,6,1,0.16666666666666666,10.0,0
1,4,1,1,126.0,38,37,118.7,1,0,0,1,0,1,21,0,6,6,1.0,13.571428571428571,6,6,1.0,12.5,1
1,2,1,1,150.0,1,37,130.8,0,0,0,1,0,1,20,1,6,5,0.8333333333333334,11.8,6,5,0.8333333333333334,11.833333333333334,1
1,1,1,1,121.0,19,19,112.6,1,0,0,1,0,1,20,0,5,5,1.0,14.2,5,5,1.0,13.285714285714286,1
1,1,0,19,133.1,37,37,117.2,0,0,0,1,0,0,41,0,5,5,1.0,11.0,5,5,1.0,11.8,1
4,1,1,40,130.0,37,37,130.0,1,0,0,1,0,0,32,0,7,4,0.5714285714285714,13.625,7,7,1.0,12.6375,1
1,3,1,1,139.0,38,1,131.8,1,0,0,1,0,0,18,0,8,7,0.875,14.652857142857142,8,7,0.875,14.652857142857142,1
4,1,0,1,160.0,37,37,97.0,0,0,0,1,0,1,35,0,6,6,1.0,11.333333333333334,6,6,1.0,11.333333333333334,1
1,1,1,1,110.0,37,37,130.0,0,0,1,0,0,0,32,0,7,4,0.5714285714285714,13.7,7,0,0.0,0.0,0
1,1,0,40,140.0,19,37,148.0,0,0,0,1,0,0,37,0,11,11,1.0,13.727272727272728,8,8,1.0,14.75,1
2,2,1,3,130.0,3,37,103.4,0,0,0,1,0,0,30,0,7,7,1.0,11.75,8,7,0.875,11.142857142857142,0
1,2,1,1,132.0,19,19,127.1,0,0,0,1,1,0,23,0,6,6,1.0,12.333333333333334,6,5,0.8333333333333334,13.0,1
1,2,1,1,139.0,3,1,124.0,1,0,0,1,0,1,20,0,6,6,1.0,14.0,6,6,1.0,13.857142857142858,0
1,1,1,1,135.0,19,37,121.4,0,0,0,1,1,0,21,0,5,4,0.8,11.5,5,4,0.8,11.75,1
1,1,1,1,117.0,38,19,118.1,0,0,0,1,1,0,19,0,5,5,1.0,11.2,5,5,1.0,13.2,1
1,4,1,1,137.0,1,19,121.3,1,0,0,1,1,1,18,0,8,7,0.875,15.07,8,7,0.875,15.07,1
1,1,1,1,144.0,34,34,119.5,0,0,0,1,1,0,18,0,5,1,0.2,10.0,5,1,0.2,12.0,0
1,1,0,1,130.0,1,1,115.2,0,0,0,1,1,0,24,0,5,4,0.8,12.0,5,5,1.0,12.666666666666666,1
1,1,1,1,140.0,1,37,130.2,1,0,0,1,1,0,22,0,6,4,0.6666666666666666,13.0,6,4,0.6666666666666666,12.6,1
1,4,1,1,130.0,19,1,130.0,1,0,0,1,1,0,18,0,6,4,0.6666666666666666,11.0,6,3,0.5,11.25,0
1,2,1,1,130.0,37,37,126.9,1,0,0,1,0,0,18,0,6,6,1.0,13.571428571428571,6,5,0.8333333333333334,12.166666666666666,1
1,2,1,1,152.0,2,1,168.5,1,0,0,1,1,0,21,1,6,5,0.8333333333333334,14.6,6,5,0.8333333333333334,14.2,1
4,1,1,1,133.1,37,37,130.0,0,0,1,1,0,0,38,0,7,3,0.42857142857142855,11.833333333333334,7,2,0.2857142857142857,10.0,0
1,1,1,1,140.0,38,37,122.8,0,0,0,1,0,1,19,0,7,7,1.0,12.625,8,8,1.0,12.5125,1
6,1,1,1,133.1,37,37,110.0,0,0,0,1,0,0,36,0,7,4,0.5714285714285714,11.5,7,3,0.42857142857142855,12.333333333333334,0
1,1,1,1,140.0,1,1,127.1,1,0,0,1,0,0,18,0,5,4,0.8,13.25,5,4,0.8,10.5,1
1,3,1,1,133.1,19,19,108.5,1,0,0,1,0,0,19,0,7,7,1.0,12.60625,8,6,0.75,11.9,1
1,1,1,42,140.0,19,38,138.2,0,0,1,0,0,0,21,0,10,8,0.8,13.75,9,5,0.5555555555555556,13.2,0
1,2,1,1,133.1,19,38,96.0,1,0,0,1,0,0,19,0,7,6,0.8571428571428571,13.598333333333334,8,6,0.75,11.933333333333332,1
1,1,1,1,135.0,19,19,124.5,0,0,0,1,0,1,18,0,6,5,0.8333333333333334,11.142857142857142,6,6,1.0,12.285714285714286,1
2,1,1,3,120.0,37,19,120.0,1,0,0,1,0,0,45,0,11,11,1.0,12.7,10,10,1.0,12.96818181818182,1
1,1,1,1,140.0,37,37,132.3,1,0,0,1,0,0,20,0,5,1,0.2,10.0,5,1,0.2,11.0,0
1,1,1,1,128.0,19,1,120.7,1,0,1,1,0,0,18,0,6,6,1.0,11.666666666666666,6,4,0.6666666666666666,11.5,1
1,1,1,1,141.0,1,19,132.6,0,0,0,1,0,1,18,0,6,6,1.0,14.0,6,6,1.0,13.142857142857142,1
1,2,1,3,140.0,34,34,140.0,0,0,0,1,0,0,25,0,5,0,0.0,0.0,5,0,0.0,0.0,0
1,6,1,1,139.0,1,1,124.5,1,0,0,1,0,0,19,0,8,7,0.875,12.04142857142857,8,7,0.875,12.04142857142857,1
1,1,1,1,142.0,19,19,142.0,1,0,0,1,0,1,18,0,0,0,0.0,0.0,0,0,0.0,0.0,1
1,1,1,40,130.0,1,1,130.0,0,0,0,1,0,0,39,0,13,13,1.0,13.76923076923077,12,12,1.0,14.583333333333334,1
2,1,1,1,130.0,38,37,144.0,0,0,0,1,0,0,29,0,18,18,1.0,15.444444444444445,13,13,1.0,15.307692307692308,1
1,1,1,1,125.0,19,19,128.5,1,0,0,1,0,0,18,0,7,6,0.8571428571428571,11.5,7,7,1.0,12.714285714285714,1
1,1,1,3,140.0,37,2,140.0,0,0,0,0,0,0,23,0,3,2,0.6666666666666666,10.0,6,0,0.0,0.0,0
1,1,1,1,120.0,1,37,113.9,1,0,0,1,0,0,21,0,6,4,0.6666666666666666,12.25,6,3,0.5,10.333333333333334,0
1,1,1,1,147.0,1,19,137.2,0,0,0,0,0,0,18,0,6,6,1.0,14.5,6,6,1.0,15.166666666666666,1
1,1,1,40,140.0,1,19,140.0,1,0,0,1,0,0,23,0,6,6,1.0,15.571428571428571,6,6,1.0,16.375,1
1,1,1,1,161.0,1,19,152.3,0,0,0,1,0,0,18,0,6,6,1.0,15.571428571428571,6,6,1.0,14.714285714285714,1
2,1,0,19,133.1,37,37,112.5,0,0,0,1,0,0,32,0,6,5,0.8333333333333334,13.8,6,6,1.0,12.166666666666666,1
2,2,1,1,150.0,19,37,101.0,0,0,1,0,0,0,29,0,5,3,0.6,10.666666666666666,5,2,0.4,14.8,0
1,6,1,1,113.0,1,38,112.3,1,0,1,1,0,1,20,0,6,5,0.8333333333333334,11.6,6,4,0.6666666666666666,11.75,1
1,1,1,1,140.0,34,34,114.0,1,0,0,0,0,0,28,0,6,1,0.16666666666666666,13.0,6,0,0.0,0.0,0
